Name,Maths,English,PE,Art,History,IT,Biology,German
Teresa,49,30,33,86,92,12,13,3
William,17,91,46,85,47,93,23,40
Jeffrey,2,47,1,17,46,26,47,68
Christine,38,70,72,73,14,7,96,73
Brooke,67,21,24,73,3,92,46,43
Haley,36,99,61,28,42,6,76,78
Tracy,29,100,88,36,71,25,62,99
Joseph,76,10,77,98,55,7,67,83
Joseph,26,52,5,98,39,58,70,50
Robert,75,25,61,67,32,14,4,12
Mary,98,37,36,5,16,49,64,25
Marc,39,51,6,16,96,89,34,62
Amy,22,73,99,9,84,92,59,5
Leah,72,70,71,52,42,77,65,86
Debra,68,19,86,48,53,34,97,81
Cynthia,72,76,20,82,7,13,64,72
Danny,74,2,30,69,4,13,13,38
Kathleen,94,72,3,52,41,75,56,52
Danielle,68,52,19,85,24,79,5,94
Amanda,100,46,89,24,40,21,31,22
Keith,13,97,9,94,95,27,28,39
Destiny,71,74,53,86,4,12,52,98
Allison,5,1,70,38,5,6,32,63
Thomas,56,74,73,36,93,83,73,57
Lisa,82,32,4,88,0,19,2,7
Jeffrey,60,52,7,90,0,25,54,82
Ashley,34,16,94,66,27,11,15,49
Rodney,63,66,90,23,88,83,2,100
Eric,100,100,71,26,38,93,63,34
Diana,87,80,48,92,71,82,6,21
Christina,78,95,82,20,78,26,45,55
Troy,74,61,14,20,8,82,82,29
Julie,32,92,79,88,48,23,18,95
William,30,91,33,99,9,15,69,16
Natasha,91,56,92,72,17,99,15,81
Stephanie,87,82,99,63,30,84,78,84
Cheryl,46,57,81,58,13,99,47,81
Joshua,68,46,91,19,86,0,85,32
Melissa,35,14,20,79,78,65,20,94
Victor,78,61,36,13,11,18,45,81
Ann,72,47,80,19,70,99,92,73
Dana,98,15,23,5,53,73,61,50
David,2,81,70,36,76,1,67,76
Elizabeth,17,30,75,68,40,66,33,12
David,87,53,85,34,10,27,17,46
Laura,49,54,24,83,72,51,23,85
Samantha,18,44,7,99,6,27,52,56
April,37,18,55,67,74,38,27,61
Theresa,19,88,17,32,42,4,57,95
Scott,68,47,82,82,10,73,18,35
Brandon,15,60,67,10,41,31,91,12
James,51,74,36,15,81,4,28,91
Christine,17,27,34,62,98,65,23,100
George,43,61,76,31,1,25,100,65
Jeremy,97,56,54,82,6,74,48,92
Brian,33,5,89,78,44,10,27,15
Adam,95,79,18,64,87,15,70,17
Robin,29,55,58,40,91,43,75,3
Joy,23,56,7,8,82,20,35,8
Kathleen,63,85,80,34,29,5,60,75
Tammy,51,59,31,86,20,20,45,14
Samuel,55,77,18,6,53,52,41,46
David,42,80,64,2,7,96,71,72
Kathleen,57,89,11,13,22,18,56,79
David,15,35,40,23,20,44,16,26
Felicia,95,40,21,84,1,12,83,24
Amanda,35,66,56,21,9,46,57,40
Joshua,15,52,15,40,44,22,68,81
Pamela,35,17,79,68,73,21,9,31
Laura,68,45,16,65,38,73,32,34
Carlos,2,65,16,9,43,97,49,64
Susan,61,1,97,8,9,95,50,51
Amanda,1,80,82,18,53,89,38,66
Richard,29,17,86,95,1,52,63,18
Lisa,0,61,44,55,24,35,7,58
Gregory,35,41,7,78,58,26,47,16
Robert,90,100,31,20,77,60,89,80
Rebecca,98,15,83,58,31,54,63,77
Larry,19,41,59,20,30,74,18,81
Brenda,10,7,81,51,45,64,25,95
Eric,78,41,93,13,65,44,46,13
Amy,22,25,35,1,80,95,15,74
Paul,39,72,6,97,55,77,54,38
Andre,69,20,48,71,60,12,14,54
Frederick,92,64,78,58,25,60,69,20
Jennifer,26,95,12,19,61,88,16,15
Jasmine,91,21,92,72,1,63,100,31
Christine,36,83,32,31,66,4,3,63
Laura,12,17,11,73,50,24,71,2
Carrie,46,88,70,19,7,100,4,82
Jill,84,60,81,1,33,87,68,38
Brent,71,73,50,63,62,78,36,94
Hunter,37,24,54,21,22,49,58,66
Michelle,52,88,43,34,83,22,37,73
Kevin,80,85,35,59,16,6,73,55
Laurie,84,19,21,42,100,77,54,8
Rose,40,40,80,35,31,11,95,1
Shannon,60,60,9,97,37,70,14,90
Charles,86,44,76,77,32,99,32,94
Adrienne,80,71,65,54,24,18,14,60
Kevin,53,26,60,80,61,58,43,63
Christy,89,94,87,24,63,62,17,85
Deborah,75,17,95,51,25,65,52,74
Carlos,78,45,64,9,28,42,64,42
Martin,56,70,85,42,15,88,87,13
Matthew,95,4,67,60,34,55,81,34
Donald,33,26,63,28,59,35,55,16
Carol,46,25,47,81,97,18,68,2
Kimberly,74,0,53,70,94,91,97,93
Sandra,83,84,93,97,100,12,95,75
Elizabeth,89,88,89,28,82,17,43,26
Roberto,47,52,96,38,42,25,95,14
Patrick,22,13,39,92,91,76,95,22
Michael,96,42,73,22,100,13,16,8
Jesus,73,42,40,97,88,19,41,25
James,28,81,77,72,19,16,34,85
Maxwell,24,77,93,52,99,82,48,28
Natalie,16,33,54,78,78,70,24,2
Laurie,26,71,72,11,84,14,73,20
Ruth,55,87,2,31,78,34,47,79
Brandon,74,6,60,79,15,50,49,81
Michelle,76,90,78,47,77,8,84,77
Krystal,2,43,85,27,91,75,27,92
Michael,49,92,63,83,96,13,79,52
John,40,78,36,79,31,60,8,85
Lisa,34,94,93,12,59,38,45,83
Larry,25,84,2,80,51,75,69,65
Bryan,28,42,48,51,49,3,79,53
Joseph,30,62,91,38,84,47,32,65
Michelle,98,17,60,41,52,68,89,62
Samantha,23,18,48,41,85,47,91,5
Michael,28,13,29,11,51,100,28,62
Joshua,10,80,5,15,82,91,13,11
Kristi,57,35,46,76,38,92,96,22
Cody,5,1,49,63,36,44,40,26
Anthony,18,81,33,80,83,70,9,76
Nathan,9,34,31,60,44,25,31,87
Ricky,66,25,32,66,20,73,63,15
Allen,26,56,79,42,7,49,59,72
Dillon,67,67,69,8,80,28,98,31
Anthony,13,92,82,87,6,13,63,34
Russell,100,27,15,10,5,73,77,87
Angela,27,91,41,9,47,69,68,18
Betty,47,73,65,71,100,18,62,46
Rodney,65,45,25,66,94,54,49,94
Alicia,32,83,27,95,32,29,62,19
Curtis,79,5,28,96,57,60,58,4
Juan,42,35,92,38,57,52,93,15
Christy,52,89,97,35,48,89,41,0
Brenda,73,2,0,18,59,100,77,72
Casey,0,95,70,80,87,92,22,71
Kimberly,31,67,94,32,33,47,95,38
Jimmy,66,0,2,89,55,27,83,51
Keith,5,70,37,68,53,28,79,17
Stacy,6,87,61,56,65,47,33,86
Derrick,11,42,81,100,78,98,40,88
Rachel,97,63,79,27,26,21,68,26
Michael,51,74,7,30,36,93,79,83
Susan,3,98,70,60,52,56,30,93
Adam,46,68,99,43,80,77,70,5
Ricky,48,32,67,3,7,15,46,15
Austin,14,13,33,17,81,44,68,6
Mary,0,99,95,18,86,20,100,57
Victoria,71,90,72,82,55,61,3,73
Sean,11,93,85,54,17,55,93,100
Nicole,49,58,38,57,29,29,29,11
Kimberly,57,73,45,46,94,72,82,85
Joseph,49,24,45,48,10,43,57,42
Heather,15,53,55,15,14,61,74,62
David,37,16,79,19,38,52,99,61
Annette,13,87,58,100,85,5,20,72
Tammy,97,61,34,54,57,30,49,29
Alexandra,35,12,2,82,1,49,93,53
Andrew,38,10,59,12,58,99,62,60
Thomas,31,62,46,26,11,52,44,89
Robert,27,18,25,93,51,51,76,40
Edward,84,20,25,3,9,55,97,80
Christopher,81,24,57,55,37,38,48,98
Eric,6,63,44,15,83,90,19,29
Misty,71,15,39,79,66,68,25,16
Kevin,24,61,52,73,30,8,94,23
Cheyenne,70,71,2,39,83,45,35,20
Laura,68,8,82,80,36,61,32,74
Paul,36,54,55,68,3,36,68,61
Tiffany,79,59,96,6,80,35,7,80
Erika,66,83,85,48,40,80,31,51
Roger,15,64,85,13,76,5,52,77
Dean,71,34,73,10,91,76,85,42
Eric,51,14,54,80,44,27,93,90
Daniel,61,93,45,54,19,96,53,66
Anthony,49,85,14,99,65,15,34,89
Marcus,9,65,94,88,74,13,78,38
Nicholas,39,10,56,66,81,8,99,8
Olivia,42,94,52,52,48,87,6,50
Sean,9,95,28,65,22,48,44,62
Vincent,44,32,10,22,60,28,75,1
Christopher,44,0,56,26,42,78,12,60
Danielle,20,36,2,66,92,79,30,50
Daniel,36,81,43,68,66,100,100,41
Michael,94,62,87,17,84,0,65,69
Kendra,42,34,7,20,46,15,50,48
Michael,46,80,39,4,24,55,56,51
David,41,75,81,15,40,17,25,34
Alexander,99,72,28,75,7,24,43,25
Madison,76,87,11,79,82,6,48,87
Molly,93,11,17,99,3,66,70,1
Rachel,92,87,84,22,89,96,13,16
James,12,91,10,17,78,55,31,80
Erin,46,27,63,62,86,23,52,34
Jennifer,50,4,83,32,53,42,26,26
Kevin,60,61,94,34,46,80,54,8
Kimberly,40,72,31,24,4,100,94,65
Jeffery,21,40,42,55,45,46,68,74
Ivan,19,16,6,32,8,69,64,26
Emma,44,15,25,20,0,24,32,61
Lisa,95,60,0,45,86,53,34,60
Christopher,90,33,17,0,13,79,18,91
Tracey,8,24,40,77,3,12,24,91
Travis,40,43,39,80,50,1,93,63
Todd,0,39,34,19,54,96,53,35
Miguel,55,30,58,46,87,59,11,17
John,5,56,66,88,55,65,77,50
Heather,3,31,78,1,42,81,77,70
Brandon,0,23,82,64,74,75,78,91
David,71,61,44,39,33,22,9,63
Stephanie,13,88,51,42,25,95,25,51
Valerie,99,69,60,77,82,85,89,61
Andrew,11,92,69,60,63,70,93,75
Kimberly,40,89,62,46,28,93,88,47
Stephanie,59,55,52,77,98,80,89,65
Louis,77,22,75,2,57,4,87,85
John,55,15,68,89,69,66,75,30
Stacy,91,57,0,86,82,40,79,23
Stephanie,55,80,59,37,68,74,33,22
Stephanie,2,40,48,100,31,35,24,26
Lauren,43,52,8,74,96,47,72,68
Lisa,55,61,28,18,53,42,82,6
Eric,56,90,75,14,38,41,84,35
Erica,9,13,64,8,64,19,28,70
Jared,47,10,39,10,3,33,95,75
Nicholas,7,50,65,64,53,29,65,88
Dylan,76,99,9,41,7,6,11,0
Denise,99,85,88,50,67,24,35,51
Johnathan,3,62,86,49,31,0,0,16
Michael,57,55,55,98,40,44,14,21
Erik,62,14,52,7,10,37,42,70
David,57,70,45,31,68,10,39,100
Lauren,77,19,53,5,12,80,2,75
Reginald,11,32,61,44,66,84,22,41
Laura,95,73,11,66,64,34,38,72
Joshua,27,63,45,71,34,59,77,95
Hannah,39,91,96,74,73,12,42,22
Gabrielle,25,5,0,47,27,69,60,58
Rachel,73,16,91,64,45,17,67,97
Natasha,82,27,89,94,85,70,23,11
John,63,8,73,27,47,76,59,46
John,51,95,50,56,52,82,21,95
Russell,72,95,27,33,28,57,4,99
Henry,5,91,81,51,91,36,9,47
Chloe,14,85,34,79,92,34,60,79
Scott,42,79,28,27,68,61,55,13
Maria,95,83,94,41,71,2,88,88
Steven,49,6,0,100,79,59,32,3
Anita,25,71,52,2,77,26,43,31
Michelle,29,11,4,79,95,88,50,35
Jamie,59,91,34,67,66,23,100,44
Dean,60,34,90,7,21,96,33,26
Julie,69,38,76,4,93,12,53,84
Teresa,13,50,7,65,74,94,67,93
Carrie,70,58,93,57,79,48,12,10
Brittany,44,96,4,79,19,19,29,91
Scott,48,17,97,38,10,97,14,7
Sydney,23,94,45,91,11,96,40,100
Thomas,0,21,63,94,92,56,11,20
Roger,59,97,50,7,41,92,3,67
Brittany,97,52,82,9,13,20,41,33
Jesse,37,34,49,30,66,6,49,43
Allison,36,62,35,58,92,6,76,81
Jacqueline,95,92,75,73,32,52,98,64
Phillip,59,14,22,62,87,69,89,32
Matthew,38,22,64,81,70,15,37,7
Mary,85,39,39,73,51,22,80,24
James,86,16,58,51,98,40,27,68
Gina,11,89,0,52,83,81,42,42
Leslie,25,31,33,49,81,0,91,78
Victoria,66,50,35,72,1,89,92,12
Jillian,67,40,24,16,42,100,10,100
Ashley,25,93,54,86,4,26,20,6
Joel,9,100,42,88,68,47,67,79
Cynthia,72,34,66,51,90,31,63,4
Deborah,13,92,46,19,34,66,41,76
Jason,88,50,39,39,87,97,21,50
Melanie,3,57,42,46,43,13,18,62
Victor,82,44,47,21,78,27,99,91
Jon,76,31,23,95,87,88,69,19
Lisa,28,2,81,21,56,29,69,17
Robert,6,20,57,38,61,34,11,37
Gail,26,35,40,32,39,0,36,82
Erin,39,67,13,49,18,15,67,7
Jonathan,40,20,21,0,39,32,3,51
Elizabeth,22,47,9,22,93,53,40,72
Andrew,9,71,4,27,48,14,12,67
Jenny,90,84,24,77,93,75,80,66
Michael,73,88,32,32,47,89,9,81
Donna,26,59,67,89,90,93,25,59
Katie,69,58,95,14,86,7,86,84
Ryan,96,10,76,53,4,41,82,63
Ashley,3,66,22,96,16,13,40,76
David,3,52,19,39,12,55,13,37
Alexander,2,80,5,76,61,57,9,70
Christopher,13,44,78,9,93,64,9,34
Michelle,78,58,6,98,9,82,25,74
Todd,31,40,8,13,60,30,94,62
Ashley,23,15,88,78,5,60,28,98
Brandi,26,22,4,83,64,86,55,3
Alexandria,73,72,30,61,61,76,26,90
Bryan,60,34,99,36,55,39,60,80
Wesley,37,4,41,35,4,94,76,58
Lisa,67,5,50,41,27,73,4,60
Judith,95,63,88,93,25,33,3,2
Joseph,52,84,81,94,87,3,3,57
Christopher,72,35,61,24,56,54,11,75
Susan,95,79,100,10,77,2,2,8
Adam,62,92,82,43,88,17,86,67
Patty,10,57,84,48,23,41,66,28
Sean,22,27,35,43,5,40,80,92
Darlene,71,42,3,47,1,29,63,91
Ann,5,2,14,46,16,44,17,53
David,78,36,66,98,20,61,74,74
Edward,86,76,5,12,55,79,54,94
Matthew,59,100,48,4,39,69,9,95
Brian,17,14,61,2,4,92,97,5
Keith,59,28,6,95,71,85,73,58
Jonathan,0,96,54,49,82,14,62,58
James,13,7,21,69,88,75,2,73
Debra,55,62,98,71,80,30,51,23
Justin,5,20,51,53,11,93,89,56
Amanda,59,71,27,63,26,10,1,20
Stephen,56,91,8,44,82,94,81,69
Edward,4,44,41,51,10,6,74,11
Judith,76,15,79,27,63,61,1,91
Helen,53,13,12,94,86,45,31,61
Michelle,14,71,76,22,11,12,9,27
Eric,49,45,31,86,86,94,0,22
Brandon,88,57,66,47,18,29,66,9
Kathleen,60,68,64,73,92,45,60,23
Karen,67,72,43,93,84,36,2,35
Jermaine,81,32,97,12,59,86,74,38
Rhonda,18,13,3,14,47,53,58,22
Linda,50,56,85,61,9,60,83,37
Phyllis,26,41,71,100,1,93,21,47
Holly,94,59,89,3,59,5,67,27
Desiree,34,85,44,87,21,43,13,1
Richard,36,1,36,89,12,52,68,4
Amber,87,53,47,67,83,49,52,83
Brian,37,48,65,68,61,64,55,91
Miguel,97,86,64,88,44,28,0,89
Juan,1,80,86,31,89,34,52,77
Kimberly,21,26,95,46,94,93,92,93
Jeff,95,72,86,97,95,54,2,24
Curtis,7,64,50,36,88,95,16,59
Mercedes,5,93,41,92,68,17,76,98
Jamie,62,89,27,40,13,6,82,18
Eric,97,32,23,13,29,68,24,69
Albert,53,39,91,32,8,7,91,40
Michael,23,17,37,82,60,35,94,94
Katie,27,77,48,95,60,53,41,67
Heather,70,76,5,95,82,14,79,16
Hunter,86,9,61,18,69,86,3,80
Elizabeth,78,35,54,60,17,17,97,4
Erica,19,89,50,93,9,88,28,56
Brittany,20,74,36,61,41,35,31,55
Jessica,80,69,86,39,21,29,27,86
Andrew,18,25,20,60,71,98,41,42
Ryan,88,56,54,63,9,52,84,41
Sarah,32,84,85,35,53,61,66,42
Susan,28,15,98,23,24,65,8,61
Matthew,62,4,57,38,15,37,74,9
Christopher,13,21,65,58,75,51,21,29
Jennifer,20,7,35,64,46,86,59,24
Deborah,73,30,73,57,57,70,13,20
Cynthia,29,63,88,27,41,19,32,46
Lisa,12,73,20,71,19,5,47,49
Joseph,7,7,9,21,42,34,64,14
Ashlee,88,21,7,87,74,45,21,66
Hannah,72,73,31,29,82,38,6,74
Nichole,78,34,40,3,54,53,4,79
Elizabeth,15,30,26,12,67,91,89,7
Kayla,48,87,25,76,12,61,19,14
Gregory,84,75,45,2,32,27,61,31
Eileen,100,30,33,84,79,25,19,18
Ashley,11,95,4,2,61,93,95,12
Paul,87,18,10,38,54,59,60,79
Ricardo,36,12,46,24,80,19,11,25
Kyle,57,72,63,32,98,55,13,78
John,26,78,27,60,5,70,72,52
Allison,86,69,8,50,9,35,55,30
Veronica,3,83,80,61,90,47,70,97
Anthony,17,22,55,96,29,41,4,4
Melanie,52,3,7,100,84,59,59,15
Julie,40,45,65,23,51,64,7,71
Michael,48,70,79,0,20,4,18,39
Joseph,21,59,41,93,28,74,5,99
Glenn,66,20,74,30,9,86,84,23
Pamela,31,72,54,96,94,49,25,29
Dylan,72,31,18,76,29,53,96,91
Stephen,9,12,51,9,30,93,73,69
Stephanie,32,50,40,62,40,37,68,13
Joseph,6,51,70,56,79,27,80,54
Tonya,72,42,15,39,0,98,16,10
Andrea,91,47,23,18,27,58,3,42
Molly,18,65,95,9,16,22,58,27
Jeffrey,74,40,29,60,64,20,98,54
Bradley,3,64,84,55,71,74,25,24
Randall,10,43,65,82,62,83,99,33
Dominique,36,100,78,24,46,78,10,35
Haley,9,31,11,55,40,6,20,30
Steven,6,67,49,4,62,32,27,79
Gloria,76,75,30,77,16,67,71,70
Melissa,26,54,41,1,42,73,2,31
Meghan,52,9,32,99,75,94,13,25
Jamie,98,21,62,41,54,74,100,99
Jimmy,43,79,54,33,50,95,74,41
Wayne,36,1,34,4,68,22,49,50
Donald,52,3,39,81,1,67,73,48
Amanda,70,55,74,18,67,96,80,58
Dana,22,93,36,2,22,45,87,86
Gregory,58,0,73,86,58,35,4,15
Jamie,23,34,9,67,79,20,96,79
Brandy,51,52,54,58,26,63,91,0
Oscar,57,1,64,54,98,23,9,19
Rachel,21,53,92,1,94,85,13,79
Kaitlin,100,41,83,30,65,31,52,99
Christopher,86,12,96,68,78,63,36,77
Jessica,85,62,65,37,95,13,34,77
David,12,21,8,47,12,100,2,8
Bruce,52,41,44,87,85,12,85,12
Patricia,54,72,19,14,3,58,78,60
Karen,87,83,62,30,58,0,76,47
Sean,38,93,39,0,54,90,9,82
Ryan,71,4,28,64,45,66,3,24
Melissa,25,15,9,76,80,58,93,97
Christy,57,14,49,17,6,70,23,74
Shawn,65,74,64,10,96,47,58,52
Christopher,50,1,95,30,27,42,100,94
Yolanda,58,92,81,40,47,64,21,53
Amy,70,5,27,45,17,95,75,71
Michael,44,58,1,70,2,80,59,25
Gordon,30,31,84,20,85,5,20,59
Henry,10,14,89,96,18,12,59,82
Ryan,82,59,30,96,3,56,94,30
Heidi,60,18,74,42,93,56,72,30
John,53,74,65,92,83,34,99,21
Grant,98,56,80,22,69,88,81,29
John,66,52,87,63,18,20,64,18
Kimberly,50,43,51,41,5,73,55,6
Richard,13,85,38,88,93,88,94,69
Jeffrey,15,3,10,10,86,60,14,56
Joseph,64,21,17,54,39,91,87,66
Steven,41,84,42,25,20,87,7,97
Kayla,43,61,95,57,71,45,34,20
Paul,91,84,77,16,73,14,93,60
Deborah,28,93,97,21,48,27,35,43
Stacy,11,70,12,66,92,72,94,8
Angela,12,58,60,53,48,25,93,91
Victor,18,93,54,28,69,91,18,38
Angela,57,92,2,77,71,42,33,86
Brandon,20,96,23,52,80,43,51,73
Aaron,59,68,87,94,62,74,66,31
Veronica,46,31,100,77,40,87,37,90
Brian,54,2,18,97,69,18,7,44
Benjamin,1,50,63,89,19,66,41,36
Jessica,93,3,80,65,23,99,65,30
Michael,18,89,60,14,12,91,87,57
Tracy,0,38,44,24,82,22,57,43
William,42,26,23,22,70,92,97,28
Alexis,89,66,94,46,24,60,94,73
Jacob,89,21,37,86,59,10,37,30
Randall,61,50,82,0,20,3,45,99
George,54,5,27,8,48,67,4,26
Jody,75,10,9,89,60,66,54,83
Peter,61,95,58,74,25,95,20,71
Jennifer,45,11,38,65,72,87,24,38
Garrett,14,97,42,11,52,27,10,17
Sarah,94,58,54,62,31,83,66,48
Thomas,23,84,81,13,78,1,11,34
Michelle,7,44,94,16,96,67,2,9
Thomas,24,2,22,73,48,53,53,13
Tamara,12,62,33,22,81,98,20,31
John,77,80,16,0,68,93,52,14
Anne,3,66,19,40,95,98,25,73
Rachel,78,2,41,98,5,43,93,59
Kevin,63,47,60,30,39,45,68,8
Megan,97,36,73,7,46,10,27,11
Brenda,25,21,73,99,95,10,89,46
Lynn,25,5,57,29,12,24,70,82
Jared,54,77,94,49,61,47,91,9
Kent,75,88,74,15,96,23,73,27
Michael,44,62,55,41,4,36,33,29
Raymond,40,61,52,65,68,33,84,99
Tina,10,49,8,30,59,39,31,52
Andrew,75,85,92,53,2,91,23,9
Felicia,37,18,40,99,90,68,0,11
Matthew,42,95,23,96,48,61,98,21
David,40,77,71,94,36,59,9,59
James,71,7,22,32,28,82,44,29
Rachel,50,59,5,83,26,53,29,13
Jessica,25,14,42,89,90,81,54,47
Charles,56,91,24,78,80,31,90,11
Stacy,6,92,21,47,5,83,70,69
Erika,12,96,37,78,67,5,54,100
Edward,69,97,36,52,40,46,37,47
Collin,96,96,100,24,29,50,37,16
Stacey,0,87,24,8,42,37,91,100
Garrett,66,99,49,49,2,52,18,86
Amanda,18,37,22,8,86,89,69,9
Christine,61,60,63,82,33,71,22,6
Donald,34,61,44,19,3,71,77,63
William,43,96,43,51,53,29,86,13
Charles,22,25,100,39,30,49,32,71
Peter,39,75,79,36,46,75,70,15
Cody,45,57,64,67,22,85,84,21
Mitchell,63,45,57,25,42,80,90,25
Jon,65,53,85,36,5,28,89,32
Patricia,76,95,99,14,97,61,57,21
Crystal,97,8,65,54,16,100,2,50
Casey,2,4,17,55,72,80,45,74
Anthony,67,35,10,0,90,43,96,57
Jason,9,62,65,85,86,98,28,68
Daniel,33,72,19,94,95,44,96,11
Richard,38,88,21,32,57,53,24,94
Phillip,67,52,47,4,31,92,45,34
Douglas,36,0,63,31,74,10,96,27
Dana,64,23,50,44,66,7,58,10
Abigail,32,44,73,9,28,43,26,7
Dean,54,44,78,35,9,7,15,83
Stephanie,72,62,49,40,79,81,53,47
Jessica,69,49,54,37,45,100,33,85
William,93,64,17,13,17,76,95,41
Daniel,35,69,36,86,24,53,25,25
Michelle,70,100,87,93,85,52,65,47
Shawn,76,24,16,62,1,79,16,23
Chris,15,10,58,9,15,19,85,59
Tina,82,17,6,31,21,90,41,51
Shawn,20,72,23,78,23,30,5,33
Brandon,4,18,46,88,25,53,56,72
Amy,69,96,98,23,82,52,57,19
Sean,61,81,68,69,61,6,39,32
Larry,38,9,86,68,75,7,99,10
Roger,63,86,46,97,50,1,48,0
Jack,59,99,34,87,45,61,99,0
Joanna,51,66,17,30,63,75,83,40
Joshua,72,19,21,100,77,51,95,56
Jeffrey,68,80,59,51,11,7,78,12
Mario,61,30,70,30,46,52,81,58
Kathleen,57,87,68,58,34,81,43,45
Robert,76,24,25,17,70,66,87,43
Maria,58,100,74,26,16,68,57,30
Stephen,29,34,26,24,42,31,43,2
Tammy,52,89,19,95,52,28,2,54
Karen,11,90,74,81,8,0,4,66
Deborah,40,1,63,20,44,15,54,89
Jonathan,78,5,28,50,34,36,62,78
Elizabeth,68,100,56,60,48,28,39,81
Jeffrey,40,8,57,62,18,95,16,86
Douglas,59,39,73,7,66,64,4,51
Cynthia,83,48,53,40,44,91,91,89
Julie,58,81,16,70,92,75,8,61
Jill,50,61,58,0,14,51,33,10
Malik,80,39,76,22,8,13,10,1
Sean,0,58,98,78,76,85,7,74
Lorraine,97,42,29,52,41,69,77,1
Stephen,7,64,47,23,30,18,75,0
Teresa,47,40,80,18,21,43,60,45
Jessica,56,82,31,38,76,100,51,92
Juan,52,56,82,52,13,16,96,83
Shelby,7,88,46,38,16,17,82,97
Donald,28,79,79,93,92,56,27,77
Abigail,52,30,96,11,53,51,80,17
Margaret,91,81,37,53,7,53,87,84
Maurice,77,7,60,62,63,35,100,48
Patricia,87,9,38,76,23,98,92,73
Denise,33,74,53,64,89,85,77,28
Teresa,11,86,83,10,64,27,4,82
Gail,21,17,1,71,57,43,42,65
James,91,90,32,35,51,38,84,29
Victor,21,2,93,44,83,96,37,26
Dawn,68,3,84,86,72,27,4,12
Troy,16,73,0,60,45,7,85,2
Daniel,86,19,72,97,80,7,67,94
James,45,70,29,54,64,64,37,91
William,100,57,48,22,11,17,14,54
Michael,25,87,21,99,36,18,83,48
Carlos,81,6,57,1,58,93,82,73
Michael,16,31,37,86,87,66,39,92
William,52,84,23,6,50,58,41,41
Allen,82,9,45,67,6,79,60,70
Amy,44,83,93,59,97,34,68,4
Blake,0,96,0,88,89,38,56,11
Becky,71,25,64,23,64,20,98,72
Jason,62,10,39,71,16,47,0,4
Chelsea,85,66,69,70,0,48,21,44
Shirley,74,71,58,32,83,40,79,99
Joe,92,74,13,94,81,10,7,22
Rhonda,73,79,97,63,84,88,22,25
Darlene,11,71,38,69,55,27,5,59
Wyatt,83,15,33,91,95,88,75,53
Alejandro,97,96,78,16,71,31,90,61
Jennifer,56,96,69,9,83,86,41,75
David,61,94,49,70,64,18,87,31
Anthony,57,30,2,100,77,38,79,75
Jason,66,49,90,35,19,98,17,48
Zoe,71,0,37,58,10,83,76,70
Kelly,39,97,22,38,72,57,22,89
James,0,31,61,81,43,61,100,48
James,14,77,49,37,18,97,53,64
Brandi,70,91,65,21,20,32,1,95
Marco,49,57,6,65,72,0,27,91
Olivia,56,87,52,43,55,45,97,85
Mary,95,13,78,32,30,20,91,100
Rachel,5,23,52,98,69,10,22,69
Amanda,41,10,15,51,60,34,68,51
John,55,64,11,78,4,69,96,80
Donald,37,31,14,3,62,64,23,93
Laura,44,28,91,70,63,58,53,91
Kelly,42,9,16,61,6,35,31,4
Blake,82,21,62,38,23,91,47,9
Eric,88,17,56,19,40,12,49,22
Natalie,11,64,1,100,45,87,62,22
Ryan,4,15,4,70,98,37,49,22
David,14,48,76,19,43,0,42,40
Jeremy,50,69,43,56,36,52,16,48
Mark,22,18,58,90,31,22,63,29
Michael,17,18,65,100,49,67,4,98
Michele,35,60,93,87,24,72,93,67
Lisa,0,31,99,42,79,92,70,76
Tyler,47,8,23,60,42,38,65,33
Julia,10,9,40,9,87,99,96,38
Anna,66,15,31,47,86,1,34,85
Richard,44,32,20,46,9,7,91,51
Monica,51,38,62,23,12,39,31,71
Raymond,33,0,18,90,92,52,73,56
John,49,75,43,83,14,24,91,94
Mary,37,65,88,0,94,71,83,19
Thomas,4,64,78,94,82,51,97,74
James,32,74,14,45,74,100,4,52
Anthony,29,25,77,70,1,70,20,31
William,12,98,46,73,25,68,26,76
Andrew,49,69,95,54,31,13,13,84
Cheryl,26,39,66,18,15,63,49,97
Brandon,34,26,40,32,56,43,2,99
Carolyn,49,26,93,43,30,80,31,36
Randy,87,5,43,46,15,24,22,62
Nicole,55,46,74,29,78,43,66,36
Erica,68,22,91,36,22,47,19,71
Crystal,81,31,26,47,22,32,54,63
David,49,85,49,69,50,17,34,65
Adam,38,75,76,31,42,48,78,69
Ryan,28,98,11,93,47,43,46,18
Kevin,83,70,25,64,50,48,76,37
Robert,18,73,3,18,15,11,29,95
Nancy,45,66,100,9,77,28,48,26
Jonathan,39,87,19,56,5,41,62,93
Frank,70,94,43,21,32,96,23,68
Angela,70,66,20,46,60,97,94,74
Thomas,89,90,60,79,79,92,44,87
Michael,33,57,92,86,88,67,81,63
Michael,76,8,81,44,78,63,7,7
Daniel,81,68,72,40,2,93,100,95
Diane,46,72,71,2,90,56,26,36
Ryan,63,89,2,15,92,5,54,15
Hailey,32,41,89,95,55,29,13,58
Theresa,3,28,88,71,42,50,90,16
Martin,25,78,54,69,16,55,36,52
Brittany,19,85,18,25,80,47,48,2
Dakota,9,60,43,57,73,6,28,2
Justin,61,83,66,44,20,28,77,11
Kevin,82,66,14,79,7,2,7,89
Jennifer,48,82,55,30,99,49,10,66
